run,operation,started,time,status,label,bin_duration,blacklist_path,modes,n_sample_per_object,remove_outlier,save_dir,selection,tactile_path,threshold,trajectory_path,video_path,batch_size,epochs,lr,sample_file,output_size,loss_train,max_acc_train,loss_test,max_acc_test,acc_test,acc_train,tsample,tsr_stop,sc_true,sc_false,theta,tauRho,hidden_size,l1_loss_train,l2_loss_train,l1_loss_test,l2_loss_test,network,path,data_path,checkpoint_dir,data_dir,step,acc/test,acc/train,loss/test,loss/train,prob
3c4627f7,vtsnn:mm,2020-03-06 16:39:55,1:17:25,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=500 lr=0.001 output_size=20 sample_file=1 sc_false=5 sc_true=150 tsample=325 tsr_stop=325,,,,,,,,,,,,8,500,0.001,1,,0.3828718662261963,1.0,76.4638442993164,0.8500000238418579,0.8166666626930237,1.0,325,325,150,5,,,,0.32959476113319397,5911.373046875,0.3283374309539795,5722.22021484375,,,,,,,,,,,
f498ae3c,vtsnn:mm,2020-03-06 16:39:50,1:17:03,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=500 lr=0.001 output_size=20 sample_file=1 sc_false=5 sc_true=150 tsample=325 tsr_stop=325,,,,,,,,,,,,8,500,0.001,1,,1.1539487838745117,1.0,90.0669174194336,0.8333333134651184,0.8333333134651184,1.0,325,325,150,5,,,,0.32261016964912415,5763.9541015625,0.3184399902820587,5452.9091796875,,,,,,,,,,,
f4687e8a,vtsnn:mm,2020-03-06 16:39:45,1:15:40,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=500 lr=0.001 output_size=20 sample_file=1 sc_false=5 sc_true=150 tsample=325 tsr_stop=325,,,,,,,,,,,,8,500,0.001,1,,0.4258461892604828,1.0,91.39402770996094,0.8166666626930237,0.7833333611488342,1.0,325,325,150,5,,,,0.3235125243663788,5779.25341796875,0.3199247717857361,5542.572265625,,,,,,,,,,,
31ee3d8d,vtsnn:mm,2020-03-06 16:39:40,1:15:03,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=500 lr=0.001 output_size=20 sample_file=1 sc_false=5 sc_true=150 tsample=325 tsr_stop=325,,,,,,,,,,,,8,500,0.001,1,,5.745641708374023,1.0,78.22845458984375,0.8500000238418579,0.800000011920929,1.0,325,325,150,5,,,,0.323609322309494,5717.259765625,0.32298964262008667,5548.60595703125,,,,,,,,,,,
5b1ddfd7,vtsnn:mm,2020-03-06 16:38:37,0:00:19,terminated,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=500 lr=0.001 output_size=20 sample_file=1 sc_false=5 sc_true=150 tsample=325 tsr_stop=325,,,,,,,,,,,,8,500,0.001,1,,437.4483337402344,0.07500000298023224,,,,0.07500000298023224,325,325,150,5,,,,0.2336159646511078,3569.672119140625,,,,,,,,,,,,,
a0b885c1,vtsnn:mm,2020-03-06 16:38:06,0:00:05,error,batch_size=8 checkpoint_dir=. data_dir=/home/tasbolat/some_python_examples/data_VT_SNN/mm epochs=500 lr=0.001 output_size=20 sample_file=1 sc_false=5 sc_true=150 tsample=325 tsr_stop=325,,,,,,,,,,,,8,500,0.001,1,,,,,,,,325,325,150,5,,,,,,,,,,,,,,,,,,
e2915356,vtsnn:mm,2020-03-06 16:36:42,0:00:05,error,batch_size=8 checkpoint_dir=. data_dir=/home/tasbolat/some_python_examples/data_VT_SNN/mm epochs=500 lr=0.001 output_size=20 sample_file=1 sc_false=5 sc_true=150 tsample=325 tsr_stop=325,,,,,,,,,,,,8,500,0.001,1,,,,,,,,325,325,150,5,,,,,,,,,,,,,,,,,,
6ac258ff,vtsnn:mm,2020-03-06 16:36:14,0:00:01,error,batch_size=8 checkpoint_dir=. data_dir=/home/tasbolat/some_python_examples/data_VT_SNN/mm epochs=500 lr=0.001 output_size=20 sample_file=1 sc_false=5 sc_true=150 tsample=325 tsr_stop=325,,,,,,,,,,,,8,500,0.001,1,,,,,,,,325,325,150,5,,,,,,,,,,,,,,,,,,
9ad2ab1d,vtsnn:mm,2020-03-06 16:35:38,0:00:01,error,batch_size=8 checkpoint_dir=. data_dir=/home/tasbolat/some_python_examples/data_VT_SNN/mm epochs=500 lr=0.001 output_size=20 sample_file=1 sc_false=5 sc_true=150 tsample=325 tsr_stop=325,,,,,,,,,,,,8,500,0.001,1,,,,,,,,325,325,150,5,,,,,,,,,,,,,,,,,,
983e8303,vtsnn:mm,2020-03-06 16:34:17,0:00:01,error,batch_size=8 checkpoint_dir=. data_dir=/home/tasbolat/some_python_examples/data_VT_SNN/mm epochs=500 lr=0.001 output_size=20 sample_file=1 sc_false=5 sc_true=150 tsample=325 tsr_stop=325,,,,,,,,,,,,8,500,0.001,1,,,,,,,,325,325,150,5,,,,,,,,,,,,,,,,,,
14533ba2,vtsnn:mm,2020-03-06 16:32:47,0:00:00,error,batch_size=8 checkpoint_dir=. data_dir=/home/tasbolat/some_python_examples/data_VT_SNN/mm epochs=500 lr=0.001 output_size=20 sample_file=1 sc_false=5 sc_true=150 tsample=325 tsr_stop=325,,,,,,,,,,,,8,500,0.001,1,,,,,,,,325,325,150,5,,,,,,,,,,,,,,,,,,
7261d05b,vtsnn:mm,2020-03-06 16:32:17,0:00:00,error,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=500 lr=0.001 output_size=20 sample_file=1 sc_false=5 sc_true=150 tsample=325 tsr_stop=325,,,,,,,,,,,,8,500,0.001,1,,,,,,,,325,325,150,5,,,,,,,,,,,,,,,,,,
1e7001ac,vtsnn:tact,2020-03-06 16:24:51,0:21:14,completed,batch_size=8 checkpoint_dir=/…/logged_models data_dir=/home/…/data_VT_SNN epochs=500 hidden_size=32 lr=0.01 sample_file=1 sc_false=5 sc_true=150 tsample=325 tsr_stop=325,,,,,,,,,,,,8,500,0.01,1,,2.399230718612671,1.0,96.06230163574219,0.8666666746139526,0.7666666507720947,1.0,325,325,150,5,,,32,0.27275121212005615,6713.43505859375,0.2715640068054199,6582.29931640625,,,,,,,,,,,
c16dcf42,vtsnn:viz,2020-03-06 16:24:38,1:04:11,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=500 lr=0.01 output_size=20 sample_file=1 sc_false=5 sc_true=150 tsample=325 tsr_stop=325,,,,,,,,,,,,8,500,0.01,1,,41.50857162475586,1.0,163.31808471679688,0.6499999761581421,0.550000011920929,0.9666666388511658,325,325,150,5,,,,0.11750952899456024,1555.20166015625,0.11795279383659363,1538.03466796875,,,,,,,,,,,
f9c2a1b4,vtsnn:viz,2020-03-06 16:05:05,0:38:26,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=500 lr=0.01 output_size=20 sample_file=3 sc_false=5 sc_true=150 tsample=325 tsr_stop=325,,,,,,,,,,,,8,500,0.01,3,,48.427486419677734,1.0,130.54443359375,0.7333333492279053,0.6166666746139526,0.9416666626930237,325,325,150,5,,,,0.11777736991643906,1558.8477783203125,0.11690913885831833,1522.8817138671875,,,,,,,,,,,
8acd702e,vtsnn:viz,2020-03-06 16:04:33,0:37:20,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=500 lr=0.01 output_size=20 sample_file=3 sc_false=5 sc_true=150 tsample=325 tsr_stop=325,,,,,,,,,,,,8,500,0.01,3,,43.0936393737793,1.0,125.98095703125,0.7166666388511658,0.6333333253860474,0.9624999761581421,325,325,150,5,,,,0.11777736991643906,1558.8477783203125,0.11690913885831833,1522.8817138671875,,,,,,,,,,,
ef330292,vtsnn:viz,2020-03-06 16:04:21,0:37:42,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=500 lr=0.01 output_size=20 sample_file=3 sc_false=5 sc_true=150 tsample=325 tsr_stop=325,,,,,,,,,,,,8,500,0.01,3,,43.6162109375,1.0,137.58653259277344,0.7333333492279053,0.6166666746139526,0.9583333134651184,325,325,150,5,,,,0.11777736991643906,1558.8477783203125,0.11690913885831833,1522.8817138671875,,,,,,,,,,,
55f0f2b2,vtsnn:tact,2020-03-06 15:51:21,0:26:23,completed,batch_size=8 checkpoint_dir=/…/logged_models data_dir=/home/…/data_VT_SNN epochs=500 hidden_size=32 lr=0.01 sample_file=5 sc_false=5 sc_true=150 tsample=325 tsr_stop=325,,,,,,,,,,,,8,500,0.01,5,,9.000616073608398,1.0,120.51826477050781,0.7333333492279053,0.6499999761581421,0.9958333373069763,325,325,150,5,,,32,0.2162535935640335,4974.75146484375,0.21791617572307587,4957.29443359375,,,,,,,,,,,
b3b4c2c4,vtsnn:tact,2020-03-06 15:41:25,0:33:16,completed,batch_size=8 checkpoint_dir=/…/logged_models data_dir=/home/…/data_VT_SNN epochs=500 hidden_size=32 lr=0.01 sample_file=5 sc_false=5 sc_true=150 tsample=325 tsr_stop=325,,,,,,,,,,,,8,500,0.01,5,,0.9466667175292969,1.0,110.39115905761719,0.7666666507720947,0.7333333492279053,1.0,325,325,150,5,,,32,0.21115505695343018,5008.31982421875,0.21531249582767487,5025.33056640625,,,,,,,,,,,
fccff983,vtsnn:tact,2020-03-06 15:40:31,0:33:33,completed,batch_size=8 checkpoint_dir=/…/logged_models data_dir=/home/…/data_VT_SNN epochs=500 hidden_size=32 lr=0.01 sample_file=5 sc_false=5 sc_true=150 tsample=325 tsr_stop=325,,,,,,,,,,,,8,500,0.01,5,,1.186718225479126,1.0,116.81268310546875,0.7166666388511658,0.6333333253860474,1.0,325,325,150,5,,,32,0.2217768430709839,5229.30810546875,0.22129356861114502,5108.85205078125,,,,,,,,,,,
591c4e29,vtsnn:tact,2020-03-06 15:17:31,0:33:49,completed,batch_size=8 checkpoint_dir=/…/logged_models data_dir=/home/…/data_VT_SNN epochs=500 hidden_size=32 lr=0.01 sample_file=4 sc_false=5 sc_true=150 tsample=325 tsr_stop=325,,,,,,,,,,,,8,500,0.01,4,,1.2252821922302246,1.0,108.28288269042969,0.8500000238418579,0.75,1.0,325,325,150,5,,,32,0.1642816662788391,3431.3076171875,0.165157750248909,3342.058837890625,,,,,,,,,,,
6a60c821,vtsnn:viz,2020-03-06 15:13:23,0:51:41,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=500 lr=0.01 output_size=20 sample_file=2 sc_false=5 sc_true=150 tsample=325 tsr_stop=325,,,,,,,,,,,,8,500,0.01,2,,40.37410354614258,1.0,161.63864135742188,0.6666666865348816,0.550000011920929,0.9541666507720947,325,325,150,5,,,,0.11715611070394516,1528.9581298828125,0.11927776038646698,1635.7274169921875,,,,,,,,,,,
ea554be8,vtsnn:viz,2020-03-06 15:13:01,0:51:19,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=500 lr=0.01 output_size=20 sample_file=2 sc_false=5 sc_true=150 tsample=325 tsr_stop=325,,,,,,,,,,,,8,500,0.01,2,,38.003997802734375,1.0,168.33518981933594,0.699999988079071,0.5,0.9541666507720947,325,325,150,5,,,,0.11715611070394516,1528.9581298828125,0.11927776038646698,1635.7274169921875,,,,,,,,,,,
49e94613,vtsnn:viz,2020-03-06 15:12:51,0:51:41,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=500 lr=0.01 output_size=20 sample_file=2 sc_false=5 sc_true=150 tsample=325 tsr_stop=325,,,,,,,,,,,,8,500,0.01,2,,44.9578971862793,1.0,200.03440856933594,0.6833333373069763,0.46666666865348816,0.9624999761581421,325,325,150,5,,,,0.11715611070394516,1528.9581298828125,0.11927776038646698,1635.7274169921875,,,,,,,,,,,
58accdc8,vtsnn:tact,2020-03-06 15:08:02,0:33:22,completed,batch_size=8 checkpoint_dir=/…/logged_models data_dir=/home/…/data_VT_SNN epochs=500 hidden_size=32 lr=0.01 sample_file=4 sc_false=5 sc_true=150 tsample=325 tsr_stop=325,,,,,,,,,,,,8,500,0.01,4,,13.825695037841797,1.0,119.59556579589844,0.7333333492279053,0.699999988079071,0.9791666865348816,325,325,150,5,,,32,0.20872478187084198,4659.30029296875,0.2146138697862625,4733.46337890625,,,,,,,,,,,
491a83ea,vtsnn:tact,2020-03-06 15:06:58,0:33:32,completed,batch_size=8 checkpoint_dir=/…/logged_models data_dir=/home/…/data_VT_SNN epochs=500 hidden_size=32 lr=0.01 sample_file=4 sc_false=5 sc_true=150 tsample=325 tsr_stop=325,,,,,,,,,,,,8,500,0.01,4,,2.2110769748687744,1.0,123.85462188720703,0.7166666388511658,0.6166666746139526,1.0,325,325,150,5,,,32,0.21014581620693207,4985.04931640625,0.21368539333343506,4993.25146484375,,,,,,,,,,,
537c9a52,vtsnn:tact,2020-03-06 14:44:09,0:33:22,completed,batch_size=8 checkpoint_dir=/…/logged_models data_dir=/home/…/data_VT_SNN epochs=500 hidden_size=32 lr=0.01 sample_file=3 sc_false=5 sc_true=150 tsample=325 tsr_stop=325,,,,,,,,,,,,8,500,0.01,3,,2.1816413402557373,1.0,122.51980590820312,0.7666666507720947,0.699999988079071,1.0,325,325,150,5,,,32,0.1706898957490921,3820.900146484375,0.16982270777225494,3696.54150390625,,,,,,,,,,,
9addd78d,vtsnn:tact,2020-03-06 14:36:07,0:31:55,completed,batch_size=8 checkpoint_dir=/…/logged_models data_dir=/home/…/data_VT_SNN epochs=500 hidden_size=32 lr=0.01 sample_file=3 sc_false=5 sc_true=150 tsample=325 tsr_stop=325,,,,,,,,,,,,8,500,0.01,3,,3.7591798305511475,1.0,104.377685546875,0.7833333611488342,0.6833333373069763,1.0,325,325,150,5,,,32,0.18877004086971283,4133.900390625,0.18692606687545776,3964.10595703125,,,,,,,,,,,
0e60a902,vtsnn:tact,2020-03-06 14:35:08,0:31:50,completed,batch_size=8 checkpoint_dir=/…/logged_models data_dir=/home/…/data_VT_SNN epochs=500 hidden_size=32 lr=0.01 sample_file=3 sc_false=5 sc_true=150 tsample=325 tsr_stop=325,,,,,,,,,,,,8,500,0.01,3,,7.138461589813232,1.0,100.48307037353516,0.800000011920929,0.7333333492279053,0.9958333373069763,325,325,150,5,,,32,0.22665546834468842,5251.94580078125,0.22389572858810425,5108.3388671875,,,,,,,,,,,
ca4352b4,vtsnn:viz,2020-03-06 14:24:03,0:49:19,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=500 lr=0.01 output_size=20 sample_file=1 sc_false=5 sc_true=150 tsample=325 tsr_stop=325,,,,,,,,,,,,8,500,0.01,1,,37.22666549682617,1.0,151.41845703125,0.699999988079071,0.5166666507720947,0.9791666865348816,325,325,150,5,,,,0.11750952899456024,1555.20166015625,0.11795279383659363,1538.03466796875,,,,,,,,,,,
97285ff3,vtsnn:viz,2020-03-06 14:23:56,0:49:04,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=500 lr=0.01 output_size=20 sample_file=1 sc_false=5 sc_true=150 tsample=325 tsr_stop=325,,,,,,,,,,,,8,500,0.01,1,,36.164825439453125,1.0,143.14981079101562,0.699999988079071,0.5833333134651184,0.9708333611488342,325,325,150,5,,,,0.11750952899456024,1555.20166015625,0.11795279383659363,1538.03466796875,,,,,,,,,,,
4fdf9646,vtsnn:viz,2020-03-06 14:23:51,0:48:59,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=500 lr=0.01 output_size=20 sample_file=1 sc_false=5 sc_true=150 tsample=325 tsr_stop=325,,,,,,,,,,,,8,500,0.01,1,,24.570924758911133,1.0,126.76038360595703,0.7166666388511658,0.6833333373069763,0.9833333492279053,325,325,150,5,,,,0.11750952899456024,1555.20166015625,0.11795279383659363,1538.03466796875,,,,,,,,,,,
ccf81238,vtsnn:viz,2020-03-06 14:21:11,0:01:44,terminated,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=500 lr=0.01 output_size=20 sample_file=1 sc_false=5 sc_true=150 tsample=325 tsr_stop=325,,,,,,,,,,,,8,500,0.01,1,,120.88861846923828,0.7541666626930237,182.3005828857422,0.4333333373069763,0.4333333373069763,0.7541666626930237,325,325,150,5,,,,0.11750952899456024,1555.20166015625,0.11795279383659363,1538.03466796875,,,,,,,,,,,
4dbd86c7,vtsnn:tact,2020-03-06 14:19:58,0:24:10,completed,batch_size=8 checkpoint_dir=/…/logged_models data_dir=/home/…/data_VT_SNN epochs=500 hidden_size=32 lr=0.01 sample_file=2 sc_false=5 sc_true=150 tsample=325 tsr_stop=325,,,,,,,,,,,,8,500,0.01,2,,1.6140004396438599,1.0,117.09883880615234,0.7333333492279053,0.6666666865348816,1.0,325,325,150,5,,,32,0.2049531191587448,4600.83056640625,0.195932999253273,4254.7666015625,,,,,,,,,,,
627bc999,vtsnn:viz,2020-03-06 14:18:54,0:00:00,error,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=500 lr=0.01 output_size=20 sample_file=1 sc_false=5 sc_true=150 tsample=325 tsr_stop=325,,,,,,,,,,,,8,500,0.01,1,,,,,,,,325,325,150,5,,,,,,,,,,,,,,,,,,
c213f98c,vtsnn:tact,2020-03-06 14:18:28,0:17:38,completed,batch_size=8 checkpoint_dir=/…/logged_models data_dir=/home/…/data_VT_SNN epochs=500 hidden_size=32 lr=0.01 sample_file=2 sc_false=5 sc_true=150 tsample=325 tsr_stop=325,,,,,,,,,,,,8,500,0.01,2,,0.9712308645248413,1.0,100.23306274414062,0.800000011920929,0.75,1.0,325,325,150,5,,,32,0.15994791686534882,3488.4462890625,0.15547776222229004,3306.74609375,,,,,,,,,,,
185e24e3,vtsnn:tact,2020-03-06 14:18:15,0:16:52,completed,batch_size=8 checkpoint_dir=/…/logged_models data_dir=/home/…/data_VT_SNN epochs=500 hidden_size=32 lr=0.01 sample_file=2 sc_false=5 sc_true=150 tsample=325 tsr_stop=325,,,,,,,,,,,,8,500,0.01,2,,0.8412308692932129,1.0,107.38095092773438,0.75,0.699999988079071,1.0,325,325,150,5,,,32,0.16242028772830963,3456.98779296875,0.15862229466438293,3246.343505859375,,,,,,,,,,,
13e0fadc,vtsnn:tact,2020-03-06 14:10:28,0:08:00,completed,batch_size=8 checkpoint_dir=/…/logged_models data_dir=/home/…/data_VT_SNN epochs=500 hidden_size=32 lr=0.01 sample_file=1 sc_false=5 sc_true=150 tsample=325 tsr_stop=325,,,,,,,,,,,,8,500,0.01,1,,2.846769332885742,1.0,125.04461669921875,0.7166666388511658,0.6499999761581421,1.0,325,325,150,5,,,32,0.20565304160118103,4713.1123046875,0.20656849443912506,4581.85693359375,,,,,,,,,,,
f39c0853,vtsnn:tact,2020-03-06 14:10:21,0:07:53,completed,batch_size=8 checkpoint_dir=/…/logged_models data_dir=/home/…/data_VT_SNN epochs=500 hidden_size=32 lr=0.01 sample_file=1 sc_false=5 sc_true=150 tsample=325 tsr_stop=325,,,,,,,,,,,,8,500,0.01,1,,2.283487558364868,1.0,107.3767318725586,0.75,0.7333333492279053,1.0,325,325,150,5,,,32,0.2253601998090744,5153.46142578125,0.22623799741268158,5057.3798828125,,,,,,,,,,,
7b57d548,vtsnn:tact,2020-03-06 14:10:15,0:09:43,completed,batch_size=8 checkpoint_dir=/…/logged_models data_dir=/home/…/data_VT_SNN epochs=500 hidden_size=32 lr=0.01 sample_file=1 sc_false=5 sc_true=150 tsample=325 tsr_stop=325,,,,,,,,,,,,8,500,0.01,1,,0.9216411709785461,1.0,107.23633575439453,0.7333333492279053,0.7333333492279053,1.0,325,325,150,5,,,32,0.2095416635274887,4901.31396484375,0.21004356443881989,4757.56787109375,,,,,,,,,,,
d19d94d9,vtsnn:tact,2020-03-06 14:09:14,0:00:43,terminated,batch_size=8 checkpoint_dir=/…/logged_models data_dir=/home/…/data_VT_SNN epochs=500 hidden_size=32 lr=0.01 sample_file=1 sc_false=5 sc_true=150 tsample=325 tsr_stop=325,,,,,,,,,,,,8,500,0.01,1,,3.6643593311309814,1.0,112.51904296875,0.7666666507720947,0.6833333373069763,1.0,325,325,150,5,,,32,0.16757537424564362,3558.84912109375,0.16427886486053467,3363.11181640625,,,,,,,,,,,
9e89c142,vtsnn:tact,2020-03-06 14:04:31,0:00:03,error,batch_size=8 checkpoint_dir=/…/logged_models data_dir=/home/…/data_VT_SNN epochs=500 hidden_size=32 lr=0.01 sample_file=1 sc_false=5 sc_true=150 tsample=325 tsr_stop=325,,,,,,,,,,,,8,500,0.01,1,,,,,,,,325,325,150,5,,,32,,,,,,,,,,,,,,,
8d677a62,vtsnn:tact,2020-03-06 14:02:55,0:00:04,error,batch_size=8 checkpoint_dir=/…/logged_models data_dir=/home/…/data_VT_SNN epochs=500 hidden_size=32 lr=0.01 sample_file=1 sc_false=5 sc_true=150 tsample=325 tsr_stop=325,,,,,,,,,,,,8,500,0.01,1,,,,,,,,325,325,150,5,,,32,,,,,,,,,,,,,,,
8acdb6fc,vtsnn:tact,2020-03-06 14:02:55,,staged,batch_size=8 checkpoint_dir=/…/logged_models data_dir=/home/…/data_VT_SNN epochs=500 hidden_size=32 lr=0.01 sample_file=5 sc_false=5 sc_true=150 tsample=325 tsr_stop=325,,,,,,,,,,,,8,500,0.01,5,,,,,,,,325,325,150,5,,,32,,,,,,,,,,,,,,,
2d2340da,vtsnn:tact,2020-03-06 14:02:55,,staged,batch_size=8 checkpoint_dir=/…/logged_models data_dir=/home/…/data_VT_SNN epochs=500 hidden_size=32 lr=0.01 sample_file=4 sc_false=5 sc_true=150 tsample=325 tsr_stop=325,,,,,,,,,,,,8,500,0.01,4,,,,,,,,325,325,150,5,,,32,,,,,,,,,,,,,,,
da200f2a,vtsnn:tact,2020-03-06 14:02:55,,staged,batch_size=8 checkpoint_dir=/…/logged_models data_dir=/home/…/data_VT_SNN epochs=500 hidden_size=32 lr=0.01 sample_file=3 sc_false=5 sc_true=150 tsample=325 tsr_stop=325,,,,,,,,,,,,8,500,0.01,3,,,,,,,,325,325,150,5,,,32,,,,,,,,,,,,,,,
5cd7f9a5,vtsnn:tact,2020-03-06 14:02:55,,staged,batch_size=8 checkpoint_dir=/…/logged_models data_dir=/home/…/data_VT_SNN epochs=500 hidden_size=32 lr=0.01 sample_file=2 sc_false=5 sc_true=150 tsample=325 tsr_stop=325,,,,,,,,,,,,8,500,0.01,2,,,,,,,,325,325,150,5,,,32,,,,,,,,,,,,,,,
bab12794,vtsnn:prepare-data,2020-03-06 13:50:25,0:02:46,completed,bin_duration=0.02 blacklist_path=/…/blacklist.txt modes=vitac remove_outlier=yes save_dir=/home/…/data_VT_SNN selection=grasp_lift_hold tactile_path=/…/aces_recordings threshold=1 trajectory_path=/…/traj_start_ends video_path=/…/prophesee_recordings,0.02,/datasets/eventdata/batch2/blacklist.txt,vitac,,True,/home/tasbolat/some_python_examples/data_VT_SNN,grasp_lift_hold,/datasets/eventdata/batch2/aces_recordings/,1,/datasets/eventdata/batch2/traj_start_ends/,/datasets/eventdata/batch2/prophesee_recordings/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d9bf1a7f,vtsnn:prepare-data,2020-03-06 13:37:28,0:02:47,completed,bin_duration=0.02 blacklist_path=/…/blacklist.txt modes=vitac remove_outlier=yes selection=grasp_lift_hold tactile_path=/…/aces_recordings threshold=1 trajectory_path=/…/traj_start_ends video_path=/…/prophesee_recordings,0.02,/datasets/eventdata/batch2/blacklist.txt,vitac,,True,,grasp_lift_hold,/datasets/eventdata/batch2/aces_recordings/,1,/datasets/eventdata/batch2/traj_start_ends/,/datasets/eventdata/batch2/prophesee_recordings/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
be90e5b0,vtsnn:viz,2020-02-19 02:53:37,0:34:04,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=500 lr=0.01 output_size=20 r_l1=0 r_l2=0 sample_file=5 sc_false=5 sc_true=150 tsample=325 tsr_stop=325,,,,,,,,,,,,8,500,0.01,5,,26.172101974487305,1.0,111.91864776611328,0.7333333492279053,0.7333333492279053,0.9833333492279053,325,325,150,5,,,,0.1179194301366806,1560.411376953125,0.11649861931800842,1519.9837646484375,,,,,,,,,,,
b187c7ec,vtsnn:viz,2020-02-19 02:52:49,0:34:34,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=500 lr=0.01 output_size=20 r_l1=0 r_l2=0 sample_file=5 sc_false=5 sc_true=150 tsample=325 tsr_stop=325,,,,,,,,,,,,8,500,0.01,5,,38.346351623535156,1.0,121.56172180175781,0.7833333611488342,0.7833333611488342,0.9708333611488342,325,325,150,5,,,,0.1179194301366806,1560.411376953125,0.11649861931800842,1519.9837646484375,,,,,,,,,,,
51f0267b,vtsnn:viz,2020-02-19 02:51:59,0:35:09,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=500 lr=0.01 output_size=20 r_l1=0 r_l2=0 sample_file=5 sc_false=5 sc_true=150 tsample=325 tsr_stop=325,,,,,,,,,,,,8,500,0.01,5,,36.88313293457031,1.0,146.50306701660156,0.6833333373069763,0.5333333611488342,0.9624999761581421,325,325,150,5,,,,0.1179194301366806,1560.411376953125,0.11649861931800842,1519.9837646484375,,,,,,,,,,,
cab8c6c7,vtsnn:viz,2020-02-19 02:11:42,0:41:55,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=500 lr=0.01 output_size=20 r_l1=0 r_l2=0 sample_file=4 sc_false=5 sc_true=150 tsample=325 tsr_stop=325,,,,,,,,,,,,8,500,0.01,4,,26.71323585510254,1.0,154.4267120361328,0.7333333492279053,0.5166666507720947,0.9833333492279053,325,325,150,5,,,,0.11758960783481598,1555.8572998046875,0.11766394227743149,1535.7891845703125,,,,,,,,,,,
196946d7,vtsnn:viz,2020-02-19 02:10:25,0:42:23,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=500 lr=0.01 output_size=20 r_l1=0 r_l2=0 sample_file=4 sc_false=5 sc_true=150 tsample=325 tsr_stop=325,,,,,,,,,,,,8,500,0.01,4,,29.798311233520508,1.0,135.03652954101562,0.7666666507720947,0.5666666626930237,0.9708333611488342,325,325,150,5,,,,0.11758960783481598,1555.8572998046875,0.11766394227743149,1535.7891845703125,,,,,,,,,,,
608142f9,vtsnn:viz,2020-02-19 02:09:22,0:42:36,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=500 lr=0.01 output_size=20 r_l1=0 r_l2=0 sample_file=4 sc_false=5 sc_true=150 tsample=325 tsr_stop=325,,,,,,,,,,,,8,500,0.01,4,,26.873794555664062,1.0,126.88249206542969,0.7833333611488342,0.6666666865348816,0.987500011920929,325,325,150,5,,,,0.11758960783481598,1555.8572998046875,0.11766394227743149,1535.7891845703125,,,,,,,,,,,
4f654158,vtsnn:viz,2020-02-19 02:01:59,0:45:05,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=500 lr=0.01 output_size=20 r_l1=0 r_l2=0 sample_file=5 sc_false=5 sc_true=150 tsample=325 tsr_stop=325,,,,,,,,,,,,8,500,0.01,5,,32.433387756347656,1.0,165.5361328125,0.6833333373069763,0.5333333611488342,0.9833333492279053,325,325,150,5,,,,0.1179194301366806,1560.411376953125,0.11649861931800842,1519.9837646484375,,,,,,,,,,,
